TrainMAE,TestMAE,max_depth,min_samples_leaf,random_state,ccp_alpha
10.02822968804598,20.727938679908217,45,2,3,0.5
11.177726969824967,20.519137509987313,45,2,3,1
12.047783057449818,21.17905632316036,45,2,3,1.5
12.981391785731853,21.38680015895456,45,2,3,2
8.898373544588056,20.951949218467075,50,2,3,0.1
10.02822968804598,20.727938679908217,50,2,3,0.5
11.177726969824967,20.519137509987313,50,2,3,1
12.047783057449818,21.17905632316036,50,2,3,1.5
12.981391785731853,21.38680015895456,50,2,3,2
19.321851285963152,24.862271075346378,15,4,3,0.1
19.398181195100637,24.920053686253986,15,4,3,0.5
19.667375769657983,24.731893813719115,15,4,3,1
20.021245000531458,24.70542778294274,15,4,3,1.5
20.133449398044768,24.61252612441608,15,4,3,2
17.147685754021346,24.01905309305499,20,4,3,0.1
17.272013593491142,24.078878882345066,20,4,3,0.5
17.660242118951942,23.811864735777345,20,4,3,1
18.128480198439224,23.83801609681091,20,4,3,1.5
18.30968946069872,23.76409991709116,20,4,3,2
16.103768203128986,23.465115506186937,25,4,3,0.1
16.26355669130864,23.584167485953202,25,4,3,0.5
16.80323149219048,23.285261719101005,25,4,3,1
17.271340355665586,23.209508494411427,25,4,3,1.5
17.648146695225638,23.418605135204494,25,4,3,2
15.8598988349694,23.496796259296257,30,4,3,0.1
16.0421489834656,23.711699609913897,30,4,3,0.5
16.621080706885124,23.551682731950592,30,4,3,1
17.08918957036023,23.475929507261007,30,4,3,1.5
17.465995909920277,23.685026148054078,30,4,3,2
15.8598988349694,23.496796259296257,35,4,3,0.1
16.0421489834656,23.711699609913897,35,4,3,0.5
16.621080706885124,23.551682731950592,35,4,3,1
17.08918957036023,23.475929507261007,35,4,3,1.5
17.465995909920277,23.685026148054078,35,4,3,2
15.8598988349694,23.496796259296257,40,4,3,0.1
16.0421489834656,23.711699609913897,40,4,3,0.5
16.621080706885124,23.551682731950592,40,4,3,1
17.08918957036023,23.475929507261007,40,4,3,1.5
17.465995909920277,23.685026148054078,40,4,3,2
15.8598988349694,23.496796259296257,45,4,3,0.1
16.0421489834656,23.711699609913897,45,4,3,0.5
16.621080706885124,23.551682731950592,45,4,3,1
17.08918957036023,23.475929507261007,45,4,3,1.5
17.465995909920277,23.685026148054078,45,4,3,2
15.8598988349694,23.496796259296257,50,4,3,0.1
16.0421489834656,23.711699609913897,50,4,3,0.5
16.621080706885124,23.551682731950592,50,4,3,1
17.08918957036023,23.475929507261007,50,4,3,1.5
17.465995909920277,23.685026148054078,50,4,3,2
22.000907073060226,27.896629604315176,15,6,3,0.1
22.01971434171994,27.729755807775486,15,6,3,0.5
22.09312846877941,27.82017111439214,15,6,3,1
22.34924403715443,27.912178468920523,15,6,3,1.5
22.499867569796255,27.842675242764223,15,6,3,2
20.743172871986197,28.042486938199914,20,6,3,0.1
20.808774021184455,27.954676016810275,20,6,3,0.5
20.882188148243923,28.04509132342693,20,6,3,1
21.138303716618946,28.13709867795531,20,6,3,1.5
21.28892724926077,28.067595451799022,20,6,3,2
19.68696004929072,27.245331716602724,25,6,3,0.1
19.750869615258516,27.199562720678927,25,6,3,0.5
19.828889551175614,27.321703108632466,25,6,3,1
20.11814593391245,27.340195854325863,25,6,3,1.5
20.26876946655428,27.270692628169567,25,6,3,2
19.665629119442443,27.185382737010887,30,6,3,0.1
19.72953868541024,27.139613741087093,30,6,3,0.5
19.80755862132733,27.261754129040632,30,6,3,1
20.11814593391245,27.340195854325863,30,6,3,1.5
20.26876946655428,27.270692628169567,30,6,3,2
19.665629119442443,27.185382737010887,35,6,3,0.1
19.72953868541024,27.139613741087093,35,6,3,0.5
19.80755862132733,27.261754129040632,35,6,3,1
20.11814593391245,27.340195854325863,35,6,3,1.5
20.26876946655428,27.270692628169567,35,6,3,2
19.665629119442443,27.185382737010887,40,6,3,0.1
19.72953868541024,27.139613741087093,40,6,3,0.5
19.80755862132733,27.261754129040632,40,6,3,1
20.11814593391245,27.340195854325863,40,6,3,1.5
20.26876946655428,27.270692628169567,40,6,3,2
19.665629119442443,27.185382737010887,45,6,3,0.1
19.72953868541024,27.139613741087093,45,6,3,0.5
19.80755862132733,27.261754129040632,45,6,3,1
20.11814593391245,27.340195854325863,45,6,3,1.5
20.26876946655428,27.270692628169567,45,6,3,2
19.665629119442443,27.185382737010887,50,6,3,0.1
19.72953868541024,27.139613741087093,50,6,3,0.5
19.80755862132733,27.261754129040632,50,6,3,1
20.11814593391245,27.340195854325863,50,6,3,1.5
20.26876946655428,27.270692628169567,50,6,3,2
26.096167523375623,34.03908649305029,15,8,3,0.1
26.17938426220625,33.86487477626116,15,8,3,0.5
26.323947584631888,33.89059868276238,15,8,3,1
26.331060840028684,33.87075324458711,15,8,3,1.5
26.40152814218122,33.736843452774714,15,8,3,2
25.025258100648994,33.11671010715071,20,8,3,0.1
25.108474839479623,32.942498390361585,20,8,3,0.5
25.232848887457312,33.025365154005655,20,8,3,1
25.308022248703832,33.16544250940628,20,8,3,1.5
25.449439797134524,33.02526705343349,20,8,3,2
25.040370557899916,33.10683484727545,25,8,3,0.1
25.12358729673055,32.93262313048632,25,8,3,0.5
25.247961344708237,33.0154898941304,25,8,3,1
25.355953173606366,33.12222559118936,25,8,3,1.5
25.497370722037058,32.98205013521657,25,8,3,2
25.040370557899916,33.10683484727545,30,8,3,0.1
25.12358729673055,32.93262313048632,30,8,3,0.5
25.247961344708237,33.0154898941304,30,8,3,1
25.355953173606366,33.12222559118936,30,8,3,1.5
25.497370722037058,32.98205013521657,30,8,3,2
25.040370557899916,33.10683484727545,35,8,3,0.1
25.12358729673055,32.93262313048632,35,8,3,0.5
25.247961344708237,33.0154898941304,35,8,3,1
25.355953173606366,33.12222559118936,35,8,3,1.5
25.497370722037058,32.98205013521657,35,8,3,2
25.040370557899916,33.10683484727545,40,8,3,0.1
25.12358729673055,32.93262313048632,40,8,3,0.5
25.247961344708237,33.0154898941304,40,8,3,1
25.355953173606366,33.12222559118936,40,8,3,1.5
25.497370722037058,32.98205013521657,40,8,3,2
25.040370557899916,33.10683484727545,45,8,3,0.1
25.12358729673055,32.93262313048632,45,8,3,0.5
25.247961344708237,33.0154898941304,45,8,3,1
25.355953173606366,33.12222559118936,45,8,3,1.5
25.497370722037058,32.98205013521657,45,8,3,2
25.040370557899916,33.10683484727545,50,8,3,0.1
25.12358729673055,32.93262313048632,50,8,3,0.5
25.247961344708237,33.0154898941304,50,8,3,1
25.355953173606366,33.12222559118936,50,8,3,1.5
25.497370722037058,32.98205013521657,50,8,3,2
27.34887015969144,31.91712930497915,15,10,3,0.1
27.405723697851503,31.875779739819865,15,10,3,0.5
27.468695276248024,31.868383100608632,15,10,3,1
27.475224609173146,32.07861554598953,15,10,3,1.5
27.516021816594495,32.03289143560362,15,10,3,2
27.22183953399101,31.86920952303128,20,10,3,0.1
27.27422605516538,31.78313007761581,20,10,3,0.5
27.3741855750201,31.765309973625705,20,10,3,1
27.380714907945222,31.975542419006604,20,10,3,1.5
27.421512115366575,31.929818308620685,20,10,3,2
27.22183953399101,31.86920952303128,25,10,3,0.1
27.27422605516538,31.78313007761581,25,10,3,0.5
27.3741855750201,31.765309973625705,25,10,3,1
27.380714907945222,31.975542419006604,25,10,3,1.5
27.421512115366575,31.929818308620685,25,10,3,2
27.22183953399101,31.86920952303128,30,10,3,0.1
27.27422605516538,31.78313007761581,30,10,3,0.5
27.3741855750201,31.765309973625705,30,10,3,1
27.380714907945222,31.975542419006604,30,10,3,1.5
27.421512115366575,31.929818308620685,30,10,3,2
27.22183953399101,31.86920952303128,35,10,3,0.1
27.27422605516538,31.78313007761581,35,10,3,0.5
27.3741855750201,31.765309973625705,35,10,3,1
27.380714907945222,31.975542419006604,35,10,3,1.5
27.421512115366575,31.929818308620685,35,10,3,2
27.22183953399101,31.86920952303128,40,10,3,0.1
27.27422605516538,31.78313007761581,40,10,3,0.5
27.3741855750201,31.765309973625705,40,10,3,1
27.380714907945222,31.975542419006604,40,10,3,1.5
27.421512115366575,31.929818308620685,40,10,3,2
27.22183953399101,31.86920952303128,45,10,3,0.1
27.27422605516538,31.78313007761581,45,10,3,0.5
27.3741855750201,31.765309973625705,45,10,3,1
27.380714907945222,31.975542419006604,45,10,3,1.5
27.421512115366575,31.929818308620685,45,10,3,2
27.22183953399101,31.86920952303128,50,10,3,0.1
27.27422605516538,31.78313007761581,50,10,3,0.5
27.3741855750201,31.765309973625705,50,10,3,1
27.380714907945222,31.975542419006604,50,10,3,1.5
27.421512115366575,31.929818308620685,50,10,3,2
13.001835374133856,24.186843420833693,15,1,4,0.1
14.236913786851902,23.533277550040932,15,1,4,0.5
15.404909945165075,23.228242367509136,15,1,4,1
15.995327781797423,23.90195114054827,15,1,4,1.5
16.60373329628414,23.797771753413812,15,1,4,2
8.735386053367126,23.443380974184542,20,1,4,0.1
10.458381111888256,22.79805867859964,20,1,4,0.5
12.226197727035553,22.153551308202804,20,1,4,1
13.372403383356879,23.080191247298103,20,1,4,1.5
14.229364466588441,22.956730215882004,20,1,4,2
7.566140611591384,23.07976864405436,25,1,4,0.1
8.955563721240882,22.064935892351862,25,1,4,0.5
10.894695409911453,21.565080827321612,25,1,4,1
12.048704432395764,22.27403151122765,25,1,4,1.5
13.170634044318255,22.41896693749372,25,1,4,2
6.543282539815332,23.014351849784116,30,1,4,0.1
7.277916091799042,22.395025508136353,30,1,4,0.5
9.478894475721592,21.35417136803748,30,1,4,1
10.784609398534837,22.127491535434853,30,1,4,1.5
11.980145740215473,22.379569818843784,30,1,4,2
6.387360345914809,21.83485910736436,35,1,4,0.1
6.915128943714953,21.82118752762135,35,1,4,0.5
9.207972302185524,21.258395696975768,35,1,4,1
10.579976754427424,21.93068157575304,35,1,4,1.5
11.921610864645897,22.379569818843784,35,1,4,2
6.387360345914809,21.83485910736436,40,1,4,0.1
6.915128943714953,21.82118752762135,40,1,4,0.5
9.207972302185524,21.258395696975768,40,1,4,1
10.579976754427424,21.93068157575304,40,1,4,1.5
11.921610864645897,22.379569818843784,40,1,4,2
6.387360345914809,21.83485910736436,45,1,4,0.1
6.915128943714953,21.82118752762135,45,1,4,0.5
9.207972302185524,21.258395696975768,45,1,4,1
10.579976754427424,21.93068157575304,45,1,4,1.5
11.921610864645897,22.379569818843784,45,1,4,2
6.387360345914809,21.83485910736436,50,1,4,0.1
6.915128943714953,21.82118752762135,50,1,4,0.5
9.207972302185524,21.258395696975768,50,1,4,1
10.579976754427424,21.93068157575304,50,1,4,1.5
11.921610864645897,22.379569818843784,50,1,4,2
15.270944410908506,23.577220603175164,15,2,4,0.1
15.774943592074138,23.570886402828357,15,2,4,0.5
16.295147117736633,23.532203733524074,15,2,4,1
16.64889742748063,23.629196382079222,15,2,4,1.5
17.354441744102036,23.504919421566917,15,2,4,2
11.85548420469556,22.7410205142348,20,2,4,0.1
12.647457918630678,22.316306083007763,20,2,4,0.5
13.485788278708126,21.89267786982937,20,2,4,1
14.088021944874493,22.215830287847858,20,2,4,1.5
14.95805849349602,22.241639127421347,20,2,4,2
10.33992019805236,22.616904543868827,25,2,4,0.1
11.463776544753388,21.814718979634947,25,2,4,0.5
12.44138613243814,21.33576067987646,25,2,4,1
13.073851134040892,21.729597621704478,25,2,4,1.5
13.980120219841325,21.70387584903307,25,2,4,2
9.074891699683908,22.184664227680532,30,2,4,0.1
10.182033810743258,21.46198546616774,30,2,4,0.5
11.263612155518135,21.00580360154471,30,2,4,1
12.047783057449818,21.690200503054538,30,2,4,1.5
12.981391785731853,21.66447873038313,30,2,4,2
8.880289424716343,21.425446142261617,35,2,4,0.1
10.02822968804598,20.97082889154843,35,2,4,0.5
11.177726969824967,20.842781689881495,35,2,4,1
12.047783057449818,21.690200503054538,35,2,4,1.5
12.981391785731853,21.66447873038313,35,2,4,2
8.898373544588056,21.088499671981815,40,2,4,0.1
10.02822968804598,20.97082889154843,40,2,4,0.5
11.177726969824967,20.842781689881495,40,2,4,1
12.047783057449818,21.690200503054538,40,2,4,1.5
12.981391785731853,21.66447873038313,40,2,4,2
8.898373544588056,21.088499671981815,45,2,4,0.1
10.02822968804598,20.97082889154843,45,2,4,0.5
11.177726969824967,20.842781689881495,45,2,4,1
12.047783057449818,21.690200503054538,45,2,4,1.5
12.981391785731853,21.66447873038313,45,2,4,2
8.898373544588056,21.088499671981815,50,2,4,0.1
10.02822968804598,20.97082889154843,50,2,4,0.5
11.177726969824967,20.842781689881495,50,2,4,1
12.047783057449818,21.690200503054538,50,2,4,1.5
12.981391785731853,21.66447873038313,50,2,4,2
19.321851285963152,24.63182889847563,15,4,4,0.1
19.398181195100637,24.68961150938324,15,4,4,0.5
19.667375769657983,24.449368303515037,15,4,4,1
20.021245000531458,24.42290227273866,15,4,4,1.5
20.133449398044768,24.330000614212,15,4,4,2
17.147685754021346,23.78861091618424,20,4,4,0.1
17.272013593491142,23.848436705474317,20,4,4,0.5
17.660242118951942,23.529339225573267,20,4,4,1
18.128480198439224,23.55549058660683,20,4,4,1.5
18.30968946069872,23.481574406887077,20,4,4,2
16.103768203128986,23.234673329316188,25,4,4,0.1
16.26355669130864,23.353725309082453,25,4,4,0.5
16.80323149219048,23.002736208896923,25,4,4,1
17.271340355665586,22.926982984207342,25,4,4,1.5
17.648146695225638,23.136079625000413,25,4,4,2
15.8598988349694,23.26635408242551,30,4,4,0.1
16.0421489834656,23.481257433043147,30,4,4,0.5
16.621080706885124,23.269157221746507,30,4,4,1
17.08918957036023,23.193403997056926,30,4,4,1.5
17.465995909920277,23.40250063785,30,4,4,2
15.8598988349694,23.26635408242551,35,4,4,0.1
16.0421489834656,23.481257433043147,35,4,4,0.5
16.621080706885124,23.269157221746507,35,4,4,1
17.08918957036023,23.193403997056926,35,4,4,1.5
17.465995909920277,23.40250063785,35,4,4,2
15.8598988349694,23.26635408242551,40,4,4,0.1
16.0421489834656,23.481257433043147,40,4,4,0.5
16.621080706885124,23.269157221746507,40,4,4,1
17.08918957036023,23.193403997056926,40,4,4,1.5
17.465995909920277,23.40250063785,40,4,4,2
15.8598988349694,23.26635408242551,45,4,4,0.1
16.0421489834656,23.481257433043147,45,4,4,0.5
16.621080706885124,23.269157221746507,45,4,4,1
17.08918957036023,23.193403997056926,45,4,4,1.5
17.465995909920277,23.40250063785,45,4,4,2
15.8598988349694,23.26635408242551,50,4,4,0.1
16.0421489834656,23.481257433043147,50,4,4,0.5
16.621080706885124,23.269157221746507,50,4,4,1
17.08918957036023,23.193403997056926,50,4,4,1.5
17.465995909920277,23.40250063785,50,4,4,2
22.000907073060226,27.78410125964398,15,6,4,0.1
22.01971434171994,27.617227463104282,15,6,4,0.5
22.09312846877941,27.66597610305427,15,6,4,1
22.34924403715443,27.75798345758265,15,6,4,1.5
22.499867569796255,27.688480231426357,15,6,4,2
20.743172871986197,28.042486938199914,20,6,4,0.1
20.808774021184455,27.954676016810275,20,6,4,0.5
20.882188148243923,28.04509132342693,20,6,4,1
21.138303716618946,28.13709867795531,20,6,4,1.5
21.28892724926077,28.067595451799022,20,6,4,2
19.68696004929072,27.245331716602724,25,6,4,0.1
19.750869615258516,27.199562720678927,25,6,4,0.5
19.828889551175614,27.321703108632466,25,6,4,1
20.11814593391245,27.340195854325863,25,6,4,1.5
20.26876946655428,27.270692628169567,25,6,4,2
19.665629119442443,27.185382737010887,30,6,4,0.1
19.72953868541024,27.139613741087093,30,6,4,0.5
19.80755862132733,27.261754129040632,30,6,4,1
20.11814593391245,27.340195854325863,30,6,4,1.5
20.26876946655428,27.270692628169567,30,6,4,2
19.665629119442443,27.185382737010887,35,6,4,0.1
19.72953868541024,27.139613741087093,35,6,4,0.5
19.80755862132733,27.261754129040632,35,6,4,1
20.11814593391245,27.340195854325863,35,6,4,1.5
20.26876946655428,27.270692628169567,35,6,4,2
19.665629119442443,27.185382737010887,40,6,4,0.1
19.72953868541024,27.139613741087093,40,6,4,0.5
19.80755862132733,27.261754129040632,40,6,4,1
20.11814593391245,27.340195854325863,40,6,4,1.5
20.26876946655428,27.270692628169567,40,6,4,2
19.665629119442443,27.185382737010887,45,6,4,0.1
19.72953868541024,27.139613741087093,45,6,4,0.5
19.80755862132733,27.261754129040632,45,6,4,1
20.11814593391245,27.340195854325863,45,6,4,1.5
20.26876946655428,27.270692628169567,45,6,4,2
19.665629119442443,27.185382737010887,50,6,4,0.1
19.72953868541024,27.139613741087093,50,6,4,0.5
19.80755862132733,27.261754129040632,50,6,4,1
20.11814593391245,27.340195854325863,50,6,4,1.5
20.26876946655428,27.270692628169567,50,6,4,2
26.096167523375623,34.03908649305029,15,8,4,0.1
26.17938426220625,33.86487477626116,15,8,4,0.5
26.323947584631888,33.89059868276238,15,8,4,1
26.331060840028684,33.87075324458711,15,8,4,1.5
26.40152814218122,33.736843452774714,15,8,4,2
25.025258100648994,33.11671010715071,20,8,4,0.1
25.108474839479623,32.942498390361585,20,8,4,0.5
25.232848887457312,33.025365154005655,20,8,4,1
25.308022248703832,33.16544250940628,20,8,4,1.5
25.449439797134524,33.02526705343349,20,8,4,2
25.040370557899916,33.10683484727545,25,8,4,0.1
25.12358729673055,32.93262313048632,25,8,4,0.5
25.247961344708237,33.0154898941304,25,8,4,1
25.355953173606366,33.12222559118936,25,8,4,1.5
25.497370722037058,32.98205013521657,25,8,4,2
25.040370557899916,33.10683484727545,30,8,4,0.1
25.12358729673055,32.93262313048632,30,8,4,0.5
25.247961344708237,33.0154898941304,30,8,4,1
25.355953173606366,33.12222559118936,30,8,4,1.5
25.497370722037058,32.98205013521657,30,8,4,2
25.040370557899916,33.10683484727545,35,8,4,0.1
25.12358729673055,32.93262313048632,35,8,4,0.5
25.247961344708237,33.0154898941304,35,8,4,1
25.355953173606366,33.12222559118936,35,8,4,1.5
25.497370722037058,32.98205013521657,35,8,4,2
25.040370557899916,33.10683484727545,40,8,4,0.1
25.12358729673055,32.93262313048632,40,8,4,0.5
25.247961344708237,33.0154898941304,40,8,4,1
25.355953173606366,33.12222559118936,40,8,4,1.5
25.497370722037058,32.98205013521657,40,8,4,2
25.040370557899916,33.10683484727545,45,8,4,0.1
25.12358729673055,32.93262313048632,45,8,4,0.5
25.247961344708237,33.0154898941304,45,8,4,1
25.355953173606366,33.12222559118936,45,8,4,1.5
25.497370722037058,32.98205013521657,45,8,4,2
25.040370557899916,33.10683484727545,50,8,4,0.1
25.12358729673055,32.93262313048632,50,8,4,0.5
25.247961344708237,33.0154898941304,50,8,4,1
25.355953173606366,33.12222559118936,50,8,4,1.5
25.497370722037058,32.98205013521657,50,8,4,2
27.34887015969144,31.91712930497915,15,10,4,0.1
27.405723697851503,31.875779739819865,15,10,4,0.5
27.468695276248024,31.868383100608632,15,10,4,1
27.475224609173146,32.07861554598953,15,10,4,1.5
27.516021816594495,32.03289143560362,15,10,4,2
27.22183953399101,31.86920952303128,20,10,4,0.1
27.27422605516538,31.78313007761581,20,10,4,0.5
27.3741855750201,31.765309973625705,20,10,4,1
27.380714907945222,31.975542419006604,20,10,4,1.5
27.421512115366575,31.929818308620685,20,10,4,2
27.22183953399101,31.86920952303128,25,10,4,0.1
27.27422605516538,31.78313007761581,25,10,4,0.5
27.3741855750201,31.765309973625705,25,10,4,1
27.380714907945222,31.975542419006604,25,10,4,1.5
27.421512115366575,31.929818308620685,25,10,4,2
27.22183953399101,31.86920952303128,30,10,4,0.1
27.27422605516538,31.78313007761581,30,10,4,0.5
27.3741855750201,31.765309973625705,30,10,4,1
27.380714907945222,31.975542419006604,30,10,4,1.5
27.421512115366575,31.929818308620685,30,10,4,2
27.22183953399101,31.86920952303128,35,10,4,0.1
27.27422605516538,31.78313007761581,35,10,4,0.5
27.3741855750201,31.765309973625705,35,10,4,1
27.380714907945222,31.975542419006604,35,10,4,1.5
27.421512115366575,31.929818308620685,35,10,4,2
27.22183953399101,31.86920952303128,40,10,4,0.1
27.27422605516538,31.78313007761581,40,10,4,0.5
27.3741855750201,31.765309973625705,40,10,4,1
27.380714907945222,31.975542419006604,40,10,4,1.5
27.421512115366575,31.929818308620685,40,10,4,2
27.22183953399101,31.86920952303128,45,10,4,0.1
27.27422605516538,31.78313007761581,45,10,4,0.5
27.3741855750201,31.765309973625705,45,10,4,1
27.380714907945222,31.975542419006604,45,10,4,1.5
27.421512115366575,31.929818308620685,45,10,4,2
27.22183953399101,31.86920952303128,50,10,4,0.1
27.27422605516538,31.78313007761581,50,10,4,0.5
27.3741855750201,31.765309973625705,50,10,4,1
27.380714907945222,31.975542419006604,50,10,4,1.5
27.421512115366575,31.929818308620685,50,10,4,2
13.001835374133856,25.091605325595598,15,1,5,0.1
14.236913786851902,24.320182311945693,15,1,5,0.5
15.404909945165075,24.064254272271043,15,1,5,1
15.995327781797423,24.5117725691197,15,1,5,1.5
16.60373329628414,24.407593181985238,15,1,5,2
8.735386053367126,24.120251722483864,20,1,5,0.1
10.458381111888256,23.794619525160492,20,1,5,0.5
12.226197727035553,22.97005263095413,20,1,5,1
13.372403383356879,23.67050209385895,20,1,5,1.5
14.229364466588441,23.56655164445343,20,1,5,2
7.566140611591384,24.030694569980284,25,1,5,0.1
8.955563721240882,23.067449119865085,25,1,5,0.5
10.894695409911453,22.155391673882455,25,1,5,1
12.048704432395764,22.864342357788498,25,1,5,1.5
13.170634044318255,23.02878836606515,25,1,5,2
6.543282539815332,23.357142855075125,30,1,5,0.1
7.277916091799042,22.67432444993529,30,1,5,0.5
9.478894475721592,21.944482214598324,30,1,5,1
10.784609398534837,22.7178023819957,30,1,5,1.5
11.980145740215473,22.989391247415217,30,1,5,2
6.387360345914809,22.058602493607747,35,1,5,0.1
6.915128943714953,21.995327739261562,35,1,5,0.5
9.207972302185524,21.84870654353661,35,1,5,1
10.579976754427424,22.52099242231389,35,1,5,1.5
11.921610864645897,22.989391247415217,35,1,5,2
6.387360345914809,22.058602493607747,40,1,5,0.1
6.915128943714953,21.995327739261562,40,1,5,0.5
9.207972302185524,21.84870654353661,40,1,5,1
10.579976754427424,22.52099242231389,40,1,5,1.5
11.921610864645897,22.989391247415217,40,1,5,2
6.387360345914809,22.058602493607747,45,1,5,0.1
6.915128943714953,21.995327739261562,45,1,5,0.5
9.207972302185524,21.84870654353661,45,1,5,1
10.579976754427424,22.52099242231389,45,1,5,1.5
11.921610864645897,22.989391247415217,45,1,5,2
6.387360345914809,22.058602493607747,50,1,5,0.1
6.915128943714953,21.995327739261562,50,1,5,0.5
9.207972302185524,21.84870654353661,50,1,5,1
10.579976754427424,22.52099242231389,50,1,5,1.5
11.921610864645897,22.989391247415217,50,1,5,2
15.270944410908506,23.190315841270397,15,2,5,0.1
15.774943592074138,23.102632434574385,15,2,5,0.5
16.295147117736633,23.001052939873283,15,2,5,1
16.64889742748063,23.285545588428427,15,2,5,1.5
17.354441744102036,23.22724085013834,15,2,5,2
11.85548420469556,22.152726863441153,20,2,5,0.1
12.647457918630678,21.89567116237284,20,2,5,0.5
13.485788278708126,21.549027076178575,20,2,5,1
14.088021944874493,21.872179494197063,20,2,5,1.5
14.95805849349602,21.963960555992777,20,2,5,2
10.33992019805236,22.144682321646606,25,2,5,0.1
11.463776544753388,21.411941201857168,25,2,5,0.5
12.44138613243814,20.992109886225666,25,2,5,1
13.073851134040892,21.385946828053683,25,2,5,1.5
13.980120219841325,21.426197277604494,25,2,5,2
9.074891699683908,21.5591681959345,30,2,5,0.1
10.182033810743258,20.911886259818534,30,2,5,0.5
11.263612155518135,20.66215280789392,30,2,5,1
12.047783057449818,21.346549709403746,30,2,5,1.5
12.981391785731853,21.38680015895456,30,2,5,2
8.880289424716343,20.99999262752239,35,2,5,0.1
10.02822968804598,20.69007492329446,35,2,5,0.5
11.177726969824967,20.4991308962307,35,2,5,1
12.047783057449818,21.346549709403746,35,2,5,1.5
12.981391785731853,21.38680015895456,35,2,5,2
8.898373544588056,20.663046157242583,40,2,5,0.1
10.02822968804598,20.69007492329446,40,2,5,0.5
11.177726969824967,20.4991308962307,40,2,5,1
12.047783057449818,21.346549709403746,40,2,5,1.5
12.981391785731853,21.38680015895456,40,2,5,2
8.898373544588056,20.663046157242583,45,2,5,0.1
10.02822968804598,20.69007492329446,45,2,5,0.5
11.177726969824967,20.4991308962307,45,2,5,1
12.047783057449818,21.346549709403746,45,2,5,1.5
12.981391785731853,21.38680015895456,45,2,5,2
8.898373544588056,20.663046157242583,50,2,5,0.1
10.02822968804598,20.69007492329446,50,2,5,0.5
11.177726969824967,20.4991308962307,50,2,5,1
12.047783057449818,21.346549709403746,50,2,5,1.5
12.981391785731853,21.38680015895456,50,2,5,2
19.321851285963152,24.862271075346378,15,4,5,0.1
19.398181195100637,24.920053686253986,15,4,5,0.5
19.667375769657983,24.731893813719115,15,4,5,1
20.021245000531458,24.70542778294274,15,4,5,1.5
20.133449398044768,24.61252612441608,15,4,5,2
17.147685754021346,24.01905309305499,20,4,5,0.1
17.272013593491142,24.078878882345066,20,4,5,0.5
17.660242118951942,23.811864735777345,20,4,5,1
18.128480198439224,23.83801609681091,20,4,5,1.5
18.30968946069872,23.76409991709116,20,4,5,2
16.103768203128986,23.465115506186937,25,4,5,0.1
16.26355669130864,23.584167485953202,25,4,5,0.5
16.80323149219048,23.285261719101005,25,4,5,1
17.271340355665586,23.209508494411427,25,4,5,1.5
17.648146695225638,23.418605135204494,25,4,5,2
15.8598988349694,23.496796259296257,30,4,5,0.1
16.0421489834656,23.711699609913897,30,4,5,0.5
16.621080706885124,23.551682731950592,30,4,5,1
17.08918957036023,23.475929507261007,30,4,5,1.5
17.465995909920277,23.685026148054078,30,4,5,2
15.8598988349694,23.496796259296257,35,4,5,0.1
16.0421489834656,23.711699609913897,35,4,5,0.5
16.621080706885124,23.551682731950592,35,4,5,1
17.08918957036023,23.475929507261007,35,4,5,1.5
17.465995909920277,23.685026148054078,35,4,5,2
15.8598988349694,23.496796259296257,40,4,5,0.1
16.0421489834656,23.711699609913897,40,4,5,0.5
16.621080706885124,23.551682731950592,40,4,5,1
17.08918957036023,23.475929507261007,40,4,5,1.5
17.465995909920277,23.685026148054078,40,4,5,2
15.8598988349694,23.496796259296257,45,4,5,0.1
16.0421489834656,23.711699609913897,45,4,5,0.5
16.621080706885124,23.551682731950592,45,4,5,1
17.08918957036023,23.475929507261007,45,4,5,1.5
17.465995909920277,23.685026148054078,45,4,5,2
15.8598988349694,23.496796259296257,50,4,5,0.1
16.0421489834656,23.711699609913897,50,4,5,0.5
16.621080706885124,23.551682731950592,50,4,5,1
17.08918957036023,23.475929507261007,50,4,5,1.5
17.465995909920277,23.685026148054078,50,4,5,2
22.000907073060226,27.896629604315176,15,6,5,0.1
22.01971434171994,27.729755807775486,15,6,5,0.5
22.09312846877941,27.82017111439214,15,6,5,1
22.34924403715443,27.912178468920523,15,6,5,1.5
22.499867569796255,27.842675242764223,15,6,5,2
20.743172871986197,27.92995859352871,20,6,5,0.1
20.808774021184455,27.842147672139077,20,6,5,0.5
20.882188148243923,27.890896312089062,20,6,5,1
21.138303716618946,27.982903666617446,20,6,5,1.5
21.28892724926077,27.913400440461146,20,6,5,2
19.68696004929072,27.35786006127392,25,6,5,0.1
19.750869615258516,27.312091065350128,25,6,5,0.5
19.828889551175614,27.47589811997033,25,6,5,1
20.11814593391245,27.49439086566373,25,6,5,1.5
20.26876946655428,27.42488763950744,25,6,5,2
19.665629119442443,27.29791108168209,30,6,5,0.1
19.72953868541024,27.252142085758297,30,6,5,0.5
19.80755862132733,27.4159491403785,30,6,5,1
20.11814593391245,27.49439086566373,30,6,5,1.5
20.26876946655428,27.42488763950744,30,6,5,2
19.665629119442443,27.29791108168209,35,6,5,0.1
19.72953868541024,27.252142085758297,35,6,5,0.5
19.80755862132733,27.4159491403785,35,6,5,1
20.11814593391245,27.49439086566373,35,6,5,1.5
20.26876946655428,27.42488763950744,35,6,5,2
