TrainMAE,TestMAE,max_depth,min_samples_leaf,max_features,ccp_alpha_vals
32.571507165463736,32.87128282894435,35,6,5,1.5
32.62869355197956,32.915663010130665,35,6,5,2
32.46962316896692,32.83367301554519,40,6,5,0.1
32.56872017083871,32.94400648023122,40,6,5,0.5
32.53060038550684,32.81143411514004,40,6,5,1
32.434171108995365,32.77880484954811,40,6,5,1.5
32.62576027303072,32.89761712766857,40,6,5,2
32.43199964302808,32.80113653517991,45,6,5,0.1
32.5664445295703,32.89497582647365,45,6,5,0.5
32.52679633866729,32.74848485298989,45,6,5,1
32.48214432501913,32.734067155287285,45,6,5,1.5
32.49424166516564,32.75268252278007,45,6,5,2
32.50094034318495,32.71974471652044,50,6,5,0.1
32.60685561935113,32.8058611019889,50,6,5,0.5
32.51592212085178,32.768460747558215,50,6,5,1
32.436595027262186,32.795415205723344,50,6,5,1.5
32.54650760922592,32.79885922075624,50,6,5,2
33.46067717101895,33.643114600355275,15,8,5,0.1
33.408197735259854,33.493454520418524,15,8,5,0.5
33.41804058709296,33.516049062311865,15,8,5,1
33.41672081721938,33.49908379224923,15,8,5,1.5
33.4129175867151,33.43394848346137,15,8,5,2
33.37635593081986,33.44200959590312,20,8,5,0.1
33.38948675137728,33.43111669035191,20,8,5,0.5
33.35647613948952,33.41961589113354,20,8,5,1
33.36505363459231,33.422132274068304,20,8,5,1.5
33.42668419625268,33.52012349940816,20,8,5,2
33.33869340548553,33.48514126343916,25,8,5,0.1
33.38603182490726,33.45190318345398,25,8,5,0.5
33.34911993872208,33.37063877509827,25,8,5,1
33.42581201324622,33.41752995570654,25,8,5,1.5
33.407486570294154,33.55668435499047,25,8,5,2
33.33319122378021,33.47091504895676,30,8,5,0.1
33.35864376246882,33.42949234924715,30,8,5,0.5
33.28354028728762,33.39274299321514,30,8,5,1
33.37711557032102,33.402523937054205,30,8,5,1.5
33.414387026266375,33.47446582097386,30,8,5,2
33.430038688562796,33.61013309220462,35,8,5,0.1
33.389774741733106,33.487656265712175,35,8,5,0.5
33.35597795165347,33.48215448369875,35,8,5,1
33.426430639617635,33.46995288450827,35,8,5,1.5
33.41868211029161,33.44328772358357,35,8,5,2
33.37852697150558,33.470907503538896,40,8,5,0.1
33.349051725925605,33.42982759657221,40,8,5,0.5
33.40756367188155,33.51735460225318,40,8,5,1
33.41544499589977,33.512808045822254,40,8,5,1.5
33.36765455930701,33.43250933660883,40,8,5,2
33.36356011542359,33.44803207099025,45,8,5,0.1
33.427311908833026,33.434576002490516,45,8,5,0.5
33.3964276599435,33.51980361504095,45,8,5,1
33.27824090681628,33.40699462798485,45,8,5,1.5
33.462785636329286,33.4804788478191,45,8,5,2
33.3485639615871,33.49231525963424,50,8,5,0.1
33.342905985697946,33.31861174937053,50,8,5,0.5
33.331700100590304,33.454964386461285,50,8,5,1
33.39628494473989,33.52411047173012,50,8,5,1.5
33.420940273686426,33.423653776396385,50,8,5,2
33.84343861796456,33.774779988019276,15,10,5,0.1
33.87999141336333,33.850853941222795,15,10,5,0.5
33.901219210924815,33.796376801394345,15,10,5,1
34.000554042295896,33.97831842861805,15,10,5,1.5
33.964411425599344,33.873741849882606,15,10,5,2
33.890318516440594,33.84568883769401,20,10,5,0.1
33.911599755395386,33.79468155595424,20,10,5,0.5
33.940419190977025,33.88680956324178,20,10,5,1
34.06495477765146,33.92867071447798,20,10,5,1.5
33.87423795540692,33.77275743914966,20,10,5,2
33.98809004677284,33.812554221051606,25,10,5,0.1
33.90143515643745,33.81174769667264,25,10,5,0.5
33.9105222205597,33.87678806474097,25,10,5,1
34.01474312487171,33.932092712914496,25,10,5,1.5
33.90310394819609,33.84274510647155,25,10,5,2
33.92314660491279,33.84838580998672,30,10,5,0.1
33.95386383678542,33.79316173111258,30,10,5,0.5
33.987147976093816,33.890520681389006,30,10,5,1
33.95219080043104,33.90156454586777,30,10,5,1.5
33.97695636697889,33.93528480935981,30,10,5,2
33.97072590982839,33.93077728728531,35,10,5,0.1
34.077831129099415,33.97789398844476,35,10,5,0.5
33.95811893666076,33.84395814561719,35,10,5,1
33.94065267373445,33.780014093906836,35,10,5,1.5
33.97545280341154,33.88547244119696,35,10,5,2
33.99210316812618,33.89093111261722,40,10,5,0.1
34.02679115767438,33.90020115614748,40,10,5,0.5
33.98043759723678,33.84644333083995,40,10,5,1
33.97512945905964,33.890489467960045,40,10,5,1.5
33.9704078436432,33.892318882782895,40,10,5,2
33.94319868909044,33.85219720533195,45,10,5,0.1
33.91908659093544,33.87022296420717,45,10,5,0.5
33.91754484955494,33.790661495478616,45,10,5,1
34.02200899365828,33.98174428712253,45,10,5,1.5
33.95166154519884,33.88991092475257,45,10,5,2
33.787999976619396,33.7254280733702,50,10,5,0.1
33.90132217052398,33.78030559864922,50,10,5,0.5
33.89178307544115,33.79611726413859,50,10,5,1
33.9332588148416,33.784837461037874,50,10,5,1.5
33.94883831631451,33.79460422593302,50,10,5,2
26.475406906002615,28.538020093655,15,1,6,0.1
26.308350120569184,28.538991200363927,15,1,6,0.5
26.452418474780142,28.645557143655278,15,1,6,1
26.465996877717217,28.596824484253283,15,1,6,1.5
26.53950934935823,28.551676645682907,15,1,6,2
26.493436835736013,28.556647527378097,20,1,6,0.1
26.394228544740823,28.539558808047143,20,1,6,0.5
26.504736323538854,28.65442436341386,20,1,6,1
26.362270536676625,28.507744742181632,20,1,6,1.5
26.39273504529013,28.491052808081026,20,1,6,2
26.454043202563522,28.480171533200718,25,1,6,0.1
26.393695964246195,28.463133574669115,25,1,6,0.5
26.453081778354342,28.544372995344595,25,1,6,1
26.521586660829218,28.582463358785958,25,1,6,1.5
26.445373484655754,28.39931052451481,25,1,6,2
26.408469835345063,28.482615326116598,30,1,6,0.1
26.381398357251058,28.584284693560193,30,1,6,0.5
26.46418170151796,28.585015325345644,30,1,6,1
26.645894457329295,28.82723112721454,30,1,6,1.5
26.56175956583206,28.63100037810199,30,1,6,2
26.429696960879372,28.63565221506384,35,1,6,0.1
26.35734266373227,28.577736139864474,35,1,6,0.5
26.414012955867975,28.54511881961768,35,1,6,1
26.378541180237136,28.37779034745748,35,1,6,1.5
26.537697252616756,28.661174577258937,35,1,6,2
26.464526828668948,28.564167004614983,40,1,6,0.1
26.420933174925647,28.630087206894792,40,1,6,0.5
26.362553552518772,28.45174998667403,40,1,6,1
26.493373462945083,28.577428169664365,40,1,6,1.5
26.409122417789064,28.45168162163235,40,1,6,2
26.33364835073763,28.53393713765878,45,1,6,0.1
26.47131401827333,28.707576507757782,45,1,6,0.5
26.459247683887057,28.5524010672512,45,1,6,1
26.422858237960245,28.580224811829957,45,1,6,1.5
26.56055211275536,28.720908152945672,45,1,6,2
26.452886331036527,28.525727174097398,50,1,6,0.1
26.394699913579252,28.5903128608117,50,1,6,0.5
26.463696681007313,28.71490750253717,50,1,6,1
26.3968849619352,28.601513798373976,50,1,6,1.5
26.54628038699708,28.7452564771243,50,1,6,2
27.119010256123445,28.989824067013313,15,2,6,0.1
26.930634703614345,28.737408785794077,15,2,6,0.5
27.07617967075178,28.959368567942004,15,2,6,1
27.170272285175432,28.867891761041868,15,2,6,1.5
27.22033932293778,28.805121711866747,15,2,6,2
27.044584565849338,28.97912707787406,20,2,6,0.1
27.06606552138932,28.97239762407474,20,2,6,0.5
27.0716537321401,28.957248708279074,20,2,6,1
27.098755737602062,28.84930854573044,20,2,6,1.5
27.266690720149263,28.99861897034709,20,2,6,2
26.89330601445153,28.699440166880386,25,2,6,0.1
27.058702164342183,28.952859622643537,25,2,6,0.5
27.183321409089302,28.943697368812824,25,2,6,1
27.124764256264456,28.926998949959305,25,2,6,1.5
27.13264667347715,28.913055989870266,25,2,6,2
26.97426530407007,28.81358595460443,30,2,6,0.1
27.04592740258815,28.815319744572705,30,2,6,0.5
27.052222779120275,28.993076363726686,30,2,6,1
27.181685713028063,28.93789542936333,30,2,6,1.5
27.200013426035472,28.98803301955932,30,2,6,2
27.051787995223837,28.834348333744735,35,2,6,0.1
27.01158721201994,28.78716675381862,35,2,6,0.5
27.067568721110487,28.938496613890578,35,2,6,1
27.12919141052973,28.840308816835112,35,2,6,1.5
27.2390843268381,29.049044365290456,35,2,6,2
27.00459495036179,28.81897574199566,40,2,6,0.1
26.976605895945493,28.796364985815206,40,2,6,0.5
27.135252733795923,28.937993521338306,40,2,6,1
27.210748193160242,29.00006518924423,40,2,6,1.5
27.211863685292915,29.02572729928855,40,2,6,2
27.071938887872925,28.834740155657443,45,2,6,0.1
27.188054427867634,29.02975897431828,45,2,6,0.5
27.166160523873646,28.941616092638437,45,2,6,1
27.1840701601491,28.91895352148702,45,2,6,1.5
27.128012236745715,28.970919888125405,45,2,6,2
26.823895832985233,28.602841803383463,50,2,6,0.1
27.044875731232157,28.764923143979807,50,2,6,0.5
27.057199874061684,28.834537274933012,50,2,6,1
27.174135778337,29.05167947099731,50,2,6,1.5
27.095206675014328,28.959362831109036,50,2,6,2
30.146365081144342,31.108350968935376,15,4,6,0.1
30.145054698332565,31.200505328888518,15,4,6,0.5
30.064850511200213,31.116630143456334,15,4,6,1
30.119184886234084,31.080891924839978,15,4,6,1.5
30.31256592203912,31.310660048004017,15,4,6,2
30.05945343017453,31.159123479499645,20,4,6,0.1
30.206622862852573,31.268807549637682,20,4,6,0.5
30.119146248759055,31.227414427815823,20,4,6,1
30.141441745663826,31.113614864460878,20,4,6,1.5
30.17721439522489,31.18995164842168,20,4,6,2
30.086458366363598,31.173574217619596,25,4,6,0.1
29.937649353132297,30.972716325359794,25,4,6,0.5
30.11685432469228,31.234886950787725,25,4,6,1
30.272341427439574,31.229017278151655,25,4,6,1.5
30.12313177155469,31.12171864983361,25,4,6,2
30.11166977089254,31.07507142219881,30,4,6,0.1
30.149885270604894,31.103488792680277,30,4,6,0.5
30.101730227949684,31.14806378977786,30,4,6,1
30.136514590629698,31.130887401158958,30,4,6,1.5
30.054415201576674,30.99435210818675,30,4,6,2
30.22140820800404,31.321486399311944,35,4,6,0.1
30.163755819897148,31.19058258239984,35,4,6,0.5
30.056641242493928,31.156892038639896,35,4,6,1
30.110947666631134,31.150311891353983,35,4,6,1.5
30.173554098107886,31.12551267916958,35,4,6,2
30.184615442429173,31.28269272272222,40,4,6,0.1
30.079155783022173,31.13307956394323,40,4,6,0.5
30.18798296830076,31.22542611857653,40,4,6,1
30.14810936621649,31.0634803265837,40,4,6,1.5
30.153902331135992,31.125792525902074,40,4,6,2
30.053286640072905,31.096850371942775,45,4,6,0.1
30.099395922103476,31.13726503259983,45,4,6,0.5
30.157919008597084,31.0937466914235,45,4,6,1
30.204395722372162,31.149979960018722,45,4,6,1.5
30.168283668229048,31.188336017105712,45,4,6,2
30.094392010501537,31.185036141388895,50,4,6,0.1
30.09588030584562,31.187884574045544,50,4,6,0.5
30.059531069480485,30.936689281976886,50,4,6,1
30.100472322336035,31.21514714463538,50,4,6,1.5
30.112845657990604,31.215085144017827,50,4,6,2
32.093322420552234,32.53845299741675,15,6,6,0.1
32.050704617745076,32.53681133894716,15,6,6,0.5
32.03169934871935,32.574722716608505,15,6,6,1
32.044744573943504,32.54024313088714,15,6,6,1.5
32.03854709007071,32.48906010933473,15,6,6,2
32.03938040642064,32.48890434983842,20,6,6,0.1
32.053440044080936,32.57729868357719,20,6,6,0.5
32.06588096590945,32.531565175098095,20,6,6,1
31.997799590790283,32.47001287123212,20,6,6,1.5
32.11116661780849,32.50033165976034,20,6,6,2
32.07992476698064,32.59443266537102,25,6,6,0.1
32.043411936074634,32.54586600356671,25,6,6,0.5
32.013146154272604,32.405694542383294,25,6,6,1
32.03134326026621,32.512026121917415,25,6,6,1.5
31.97580404506988,32.46735802000428,25,6,6,2
32.06581272077336,32.55437300813312,30,6,6,0.1
32.105392055469345,32.542918881785084,30,6,6,0.5
31.968236777000442,32.45086766430545,30,6,6,1
32.05303989931101,32.50203074267603,30,6,6,1.5
32.08963034081004,32.473189636711105,30,6,6,2
32.005209819368275,32.49017371802961,35,6,6,0.1
32.086842681736414,32.57284004962206,35,6,6,0.5
32.06628129163812,32.54084091495249,35,6,6,1
32.09282236452574,32.52426845560903,35,6,6,1.5
32.09177406451848,32.59584950228914,35,6,6,2
31.986799103155786,32.474897684904185,40,6,6,0.1
32.021765289009224,32.5276784896129,40,6,6,0.5
32.00033925589475,32.517918981065364,40,6,6,1
32.07450320962012,32.53540440475653,40,6,6,1.5
32.12502596677176,32.5957795287353,40,6,6,2
32.062608081229754,32.58343072192594,45,6,6,0.1
32.10704234170594,32.60859078555154,45,6,6,0.5
32.02359267368662,32.510409845425485,45,6,6,1
32.15490496623036,32.59798151463845,45,6,6,1.5
32.00558345541741,32.40888252036381,45,6,6,2
32.08973932533543,32.58021104277772,50,6,6,0.1
32.10325979489947,32.57777413645907,50,6,6,0.5
32.12491579605132,32.58206603780751,50,6,6,1
32.0822373405386,32.571352162457096,50,6,6,1.5
32.04978115414647,32.59124939531057,50,6,6,2
32.94792875962464,33.11504897657423,15,8,6,0.1
32.975105650028986,33.199018268742094,15,8,6,0.5
32.91731676108891,33.20887417549265,15,8,6,1
32.98408062725992,33.22503370928795,15,8,6,1.5
32.880952237825745,33.120372436598714,15,8,6,2
32.95487589475444,33.220639919970395,20,8,6,0.1
32.88372456938497,33.22971432401872,20,8,6,0.5
32.92641339278399,33.235688507348264,20,8,6,1
32.95452102305726,33.23464803547042,20,8,6,1.5
32.93485608700673,33.08946755570574,20,8,6,2
32.81806468009371,33.12929426671881,25,8,6,0.1
32.92286874115679,33.17612414337337,25,8,6,0.5
33.02956217242821,33.22708287298268,25,8,6,1
32.915760592644965,33.25062019856434,25,8,6,1.5
32.87463003573891,33.126799826440255,25,8,6,2
32.88209593959253,33.07030578601736,30,8,6,0.1
32.86326909330412,33.11108056754281,30,8,6,0.5
32.874368652794985,33.15638044366389,30,8,6,1
32.94153820602209,33.19251517730132,30,8,6,1.5
32.961042282428366,33.2241143009847,30,8,6,2
32.91038568507781,33.13871324945186,35,8,6,0.1
32.84619149728891,33.13182635161674,35,8,6,0.5
32.86014392231834,33.14513314070224,35,8,6,1
32.83695866983864,33.14454874153646,35,8,6,1.5
33.002662384012815,33.226814473299676,35,8,6,2
32.99243928434185,33.233889142946595,40,8,6,0.1
32.94846958458804,33.255749991900466,40,8,6,0.5
32.9129846629186,33.21128501747106,40,8,6,1
32.989947095882286,33.19099023477439,40,8,6,1.5
32.84537138610142,33.18407658054562,40,8,6,2
32.839003066072955,33.11262903813279,45,8,6,0.1
32.92531188821534,33.16389394599715,45,8,6,0.5
32.94709927306042,33.201360196818854,45,8,6,1
32.93917101376114,33.174097634063735,45,8,6,1.5
32.95576720475307,33.18771847962004,45,8,6,2
32.874930149217185,33.172011947403426,50,8,6,0.1
32.87254258325469,33.19121408511309,50,8,6,0.5
32.891878422007395,33.18033638023486,50,8,6,1
32.91448006314074,33.14051971611233,50,8,6,1.5
32.91928515818123,33.1378724323101,50,8,6,2
33.418592660579826,33.51738166820984,15,10,6,0.1
33.418977362699486,33.54183057116429,15,10,6,0.5
33.3782686423664,33.49598855025301,15,10,6,1
33.51645402667605,33.61138244043662,15,10,6,1.5
33.38934987973875,33.557413586091414,15,10,6,2
33.44749359843829,33.556260156985864,20,10,6,0.1
33.4639578614328,33.66176502888529,20,10,6,0.5
33.3711894360489,33.51685327677759,20,10,6,1
33.397102334559015,33.5194614789059,20,10,6,1.5
33.53363706779314,33.64525526931923,20,10,6,2
33.481070701439414,33.58056889535733,25,10,6,0.1
33.469188837896326,33.58652671037077,25,10,6,0.5
33.45302447239491,33.5695176446059,25,10,6,1
33.390546780063865,33.53664694953333,25,10,6,1.5
33.47406964176918,33.59622793718527,25,10,6,2
33.462555442202664,33.567863857157846,30,10,6,0.1
33.472305335772326,33.55150762366052,30,10,6,0.5
33.42713018253163,33.61151306110902,30,10,6,1
33.41664451554206,33.54484581547696,30,10,6,1.5
33.51816066922061,33.63467776577367,30,10,6,2
33.4869369523294,33.690482923859086,35,10,6,0.1
33.45513623537499,33.60877029100242,35,10,6,0.5
33.43438522924247,33.52225616872678,35,10,6,1
33.35429342246054,33.55991460156189,35,10,6,1.5
33.44861887203018,33.56574939755416,35,10,6,2
33.35820642985225,33.51484697039056,40,10,6,0.1
33.40730117294471,33.51267066885143,40,10,6,0.5
33.508193386997526,33.62530394547728,40,10,6,1
33.47646660586949,33.582013841900775,40,10,6,1.5
33.48091665261298,33.63322731216579,40,10,6,2
33.43275119260277,33.61548890607586,45,10,6,0.1
33.47892991293698,33.550250531460705,45,10,6,0.5
33.37858553272499,33.49125958952306,45,10,6,1
33.43835415617901,33.465309844509775,45,10,6,1.5
33.37309954395064,33.38794459205068,45,10,6,2
33.495772386581855,33.61930252395181,50,10,6,0.1
33.42795586288574,33.59934401961245,50,10,6,0.5
33.526614526317886,33.66718148590236,50,10,6,1
33.380815746372924,33.445937587977696,50,10,6,1.5
33.49723063759263,33.71362366491051,50,10,6,2
25.823821867587824,28.059080664201527,15,1,7,0.1
25.800704169353704,28.052399838253564,15,1,7,0.5
25.75479806052194,27.965015370556547,15,1,7,1
25.9649166588226,28.066376906290685,15,1,7,1.5
25.966558982689794,28.063883426112202,15,1,7,2
25.81494328206962,28.037903422302673,20,1,7,0.1
25.82266954798118,27.996707670113686,20,1,7,0.5
25.76173311317793,28.115737019415228,20,1,7,1
25.857702787017708,28.0195327976577,20,1,7,1.5
25.760345526040915,27.897099071773763,20,1,7,2
25.77209844358057,28.009312398242145,25,1,7,0.1
25.82882589857877,28.17326495776131,25,1,7,0.5
25.762242047813324,27.941150417405886,25,1,7,1
25.84648644266326,28.03224019990207,25,1,7,1.5
25.86212819244431,28.12182122164252,25,1,7,2
25.83191973544117,28.110469392941386,30,1,7,0.1
25.944040992664288,28.30325172213157,30,1,7,0.5
25.714696217681563,28.034734207433832,30,1,7,1
25.774346669395285,28.031985584825765,30,1,7,1.5
25.932319886170657,28.090933499183073,30,1,7,2
25.692895357580348,27.92919289650113,35,1,7,0.1
25.789166183133325,28.025703939470652,35,1,7,0.5
25.785056288973458,27.9033970237627,35,1,7,1
25.890616803791044,28.241985980201612,35,1,7,1.5
25.938991074921613,28.196059249740593,35,1,7,2
25.773918055011485,27.95956267771336,40,1,7,0.1
25.763937903169385,27.930631530161754,40,1,7,0.5
25.735055347128156,27.855215793318393,40,1,7,1
25.724993413954948,27.878996164268713,40,1,7,1.5
25.92004864043737,28.138815260878477,40,1,7,2
25.73377999282196,28.12808893246634,45,1,7,0.1
25.906400226346857,28.097421300096844,45,1,7,0.5
25.857043812719464,28.079974622444848,45,1,7,1
25.91607003219922,28.082335334122046,45,1,7,1.5
25.982833295829018,28.20706511792966,45,1,7,2
25.769245769906174,27.918245447789133,50,1,7,0.1
25.82232013976997,27.971206870301323,50,1,7,0.5
25.859995093581944,28.096752513653524,50,1,7,1
25.813066808130905,27.999935620544615,50,1,7,1.5
25.914130946267164,28.105074079024398,50,1,7,2
26.46740364433854,28.302490286236996,15,2,7,0.1
26.53224959772528,28.552029578262342,15,2,7,0.5
26.497738405149782,28.444506786196317,15,2,7,1
26.5420115985299,28.502169691368337,15,2,7,1.5
26.640331562228198,28.406705630792587,15,2,7,2
26.36045381002668,28.302673466609058,20,2,7,0.1
26.44649274241453,28.4208673576488,20,2,7,0.5
26.431907558372963,28.443003855548486,20,2,7,1
26.474266817286093,28.394453984882933,20,2,7,1.5
26.5608935046431,28.445129366971504,20,2,7,2
26.427490411216343,28.360344978390224,25,2,7,0.1
26.45952133723948,28.47871550880832,25,2,7,0.5
26.421449116037294,28.41238516691477,25,2,7,1
26.566526518554735,28.478161840302878,25,2,7,1.5
26.53035723449677,28.362002037764597,25,2,7,2
26.390345149826953,28.3520951639086,30,2,7,0.1
26.419828607888082,28.40379712629036,30,2,7,0.5
26.47280595917426,28.296848687530574,30,2,7,1
26.465434704666237,28.374703924711515,30,2,7,1.5
26.503974759058767,28.44305767311761,30,2,7,2
26.367233211935048,28.342010456305108,35,2,7,0.1
26.405522162910902,28.453513274115213,35,2,7,0.5
26.47952706801119,28.46231746593939,35,2,7,1
26.544764880622118,28.410340726034974,35,2,7,1.5
26.65110843557891,28.451236213068217,35,2,7,2
26.37963091736468,28.334531210155806,40,2,7,0.1
26.314731917049507,28.39245984897654,40,2,7,0.5
26.464557577599226,28.4309570184869,40,2,7,1
26.444287110289885,28.32720464225165,40,2,7,1.5
26.618229406375075,28.48197574996486,40,2,7,2
26.29798161416806,28.342242544682353,45,2,7,0.1
26.448281535560717,28.586492899215347,45,2,7,0.5
26.40569585781662,28.352482779728568,45,2,7,1
26.597490983943135,28.47788812813953,45,2,7,1.5
26.60993619313371,28.614084805685177,45,2,7,2
26.48188896040505,28.507453530574235,50,2,7,0.1
26.416211178337633,28.43358571480894,50,2,7,0.5
26.496411880694033,28.407308742391447,50,2,7,1
26.513187623163176,28.38510392410461,50,2,7,1.5
26.54618776933461,28.40290157460198,50,2,7,2
29.54305574881358,30.732602276814884,15,4,7,0.1
29.5144150951235,30.85713012930236,15,4,7,0.5
29.515966720691768,30.77289614482865,15,4,7,1
29.610897474967395,30.823800498932396,15,4,7,1.5
29.657861381784016,30.694765568715596,15,4,7,2
29.46916637033591,30.589585945596852,20,4,7,0.1
29.514025335394532,30.78105249006732,20,4,7,0.5
29.509797292162613,30.760327474256385,20,4,7,1
29.71462612502942,30.977894870475772,20,4,7,1.5
29.598731340954078,30.686726904502805,20,4,7,2
29.484755683192674,30.624703484129956,25,4,7,0.1
29.5374601278084,30.713396615167788,25,4,7,0.5
29.67064875946514,30.941663248386355,25,4,7,1
29.615643413291128,30.73542430716504,25,4,7,1.5
29.697933317077663,30.84459111903207,25,4,7,2
29.558159546061106,30.823864217344777,30,4,7,0.1
29.654735290955003,30.81802372365875,30,4,7,0.5
29.734303946550888,30.97659413047706,30,4,7,1
29.60791928255653,30.764961181120785,30,4,7,1.5
29.573605292766267,30.855181464415722,30,4,7,2
29.535876684911482,30.698704031304942,35,4,7,0.1
29.58858510602596,30.762065779958114,35,4,7,0.5
29.505146808352652,30.75574412156087,35,4,7,1
29.579250698157782,30.73626188909075,35,4,7,1.5
29.588568376492578,30.814062784393847,35,4,7,2
29.553698878006873,30.75418407032889,40,4,7,0.1
29.491020141953907,30.71325411264673,40,4,7,0.5
29.555983477463695,30.867705902836914,40,4,7,1
29.55152667936533,30.690119179796326,40,4,7,1.5
29.603778762507222,30.817873080957042,40,4,7,2
29.677089974831546,30.84830496620606,45,4,7,0.1
29.525121311346926,30.641484903679892,45,4,7,0.5
29.555843537581215,30.84850152634373,45,4,7,1
29.667083002851985,30.94238504626322,45,4,7,1.5
29.636793399699354,30.848189232792965,45,4,7,2
29.52683503114337,30.73829044858517,50,4,7,0.1
29.590761890309427,30.8540988130589,50,4,7,0.5
29.559280742111618,30.79463505163912,50,4,7,1
29.50822013265271,30.817524071667517,50,4,7,1.5
29.56361797314622,30.597486888724937,50,4,7,2
31.578936837582397,32.26638929440256,15,6,7,0.1
31.57121693908778,32.24654318106565,15,6,7,0.5
31.64327579491202,32.290791298314836,15,6,7,1
31.63382038091668,32.253856303629995,15,6,7,1.5
31.65258653672489,32.39842091204567,15,6,7,2
31.653981336420465,32.29318120542933,20,6,7,0.1
31.61765876002769,32.21726997945496,20,6,7,0.5
31.695316018503192,32.36709235564912,20,6,7,1
31.714436456660298,32.25285467706931,20,6,7,1.5
31.687532308317785,32.237474726891094,20,6,7,2
31.610537028046018,32.28559279084028,25,6,7,0.1
31.721944844329915,32.40543324361368,25,6,7,0.5
31.626185371544473,32.288997320406395,25,6,7,1
31.641576956003213,32.184355105819414,25,6,7,1.5
31.685643483993793,32.312306981047556,25,6,7,2
31.669427142335632,32.358579732608035,30,6,7,0.1
31.66267797378414,32.30605696835463,30,6,7,0.5
31.733457073565877,32.41842644647437,30,6,7,1
31.64031376519586,32.276368335920026,30,6,7,1.5
31.748862093647823,32.3010250849516,30,6,7,2
31.591061163434617,32.36746071112091,35,6,7,0.1
31.499769112626947,32.228044448666715,35,6,7,0.5
31.66070512979523,32.38522236174634,35,6,7,1
31.75730679337236,32.36236574632105,35,6,7,1.5
31.739914307156337,32.387645092328846,35,6,7,2
31.701434575200945,32.32715377375414,40,6,7,0.1
31.54545889658695,32.13262510152763,40,6,7,0.5
31.489019247026885,32.10775267015687,40,6,7,1
31.658000114378865,32.17980987829215,40,6,7,1.5
31.714337225028984,32.29110921450708,40,6,7,2
31.618500599245607,32.29290703740941,45,6,7,0.1
31.629152013373734,32.24559262170615,45,6,7,0.5
31.676807830263417,32.3664648539968,45,6,7,1
31.643021716989438,32.338792326326605,45,6,7,1.5
31.63970384314693,32.39291481804114,45,6,7,2
31.62497008064758,32.28506575063187,50,6,7,0.1
31.648707555804364,32.320926980067,50,6,7,0.5
31.708164525150877,32.32966973180737,50,6,7,1
31.681023260029676,32.32802494983757,50,6,7,1.5
31.755091627535002,32.36750768251761,50,6,7,2
32.534421290836725,32.93534179164639,15,8,7,0.1
32.455554016127365,32.81214705978378,15,8,7,0.5
32.48881345820388,32.89543508297906,15,8,7,1
32.565565766113416,33.04054870688709,15,8,7,1.5
32.61929069510023,33.00030335579785,15,8,7,2
32.54306233576473,33.038510627649394,20,8,7,0.1
32.56126160570466,32.98523428472111,20,8,7,0.5
32.563316464435204,32.99393713402744,20,8,7,1
32.58712693424102,32.97799941410392,20,8,7,1.5
32.55970589782337,32.96932447161197,20,8,7,2
32.56714451413841,32.998244387692296,25,8,7,0.1
32.59481922837655,33.08251152380175,25,8,7,0.5
32.5053361838845,32.91143246337365,25,8,7,1
32.548607692421065,32.952111047598656,25,8,7,1.5
32.55175834274168,32.99306013553395,25,8,7,2
32.60104083921688,33.06098158678548,30,8,7,0.1
32.56184587612188,33.04332519922956,30,8,7,0.5
32.59151805095342,33.088223019253256,30,8,7,1
32.50938508811175,32.94971238946753,30,8,7,1.5
32.59078699431232,33.06308515166193,30,8,7,2
32.564016111375835,33.041874325072804,35,8,7,0.1
32.53418243640077,32.85078379982718,35,8,7,0.5
32.518304529385595,32.9687002618628,35,8,7,1
32.59639805435297,33.074680947917386,35,8,7,1.5
32.56413555676168,32.97892501383605,35,8,7,2
32.493715025148745,32.87683252004018,40,8,7,0.1
32.4997488242553,32.947547047369135,40,8,7,0.5
32.54114386913908,32.9486400968999,40,8,7,1
32.5746313368788,33.01817060095345,40,8,7,1.5
32.539405139269846,32.99832548825647,40,8,7,2
32.55763832811946,32.96186747126281,45,8,7,0.1
32.52633701480881,32.989704207735976,45,8,7,0.5
32.519973428787885,32.94830410155176,45,8,7,1
32.63962572887999,33.16914878702565,45,8,7,1.5
32.657747046474206,32.99310654375563,45,8,7,2
32.4692403060542,32.90977500611864,50,8,7,0.1
32.55612178279945,32.942137974498436,50,8,7,0.5
32.5536216213107,32.89739054342334,50,8,7,1
32.526656094642874,32.93425202845066,50,8,7,1.5
32.5672806113234,33.091178883461616,50,8,7,2
33.09631206146808,33.36329301311097,15,10,7,0.1
33.12775247341531,33.42702443891304,15,10,7,0.5
33.04389193932827,33.35139233768672,15,10,7,1
33.09450717022336,33.446253477310144,15,10,7,1.5
33.07863492573747,33.43433666587893,15,10,7,2
33.11037038101715,33.43225033101663,20,10,7,0.1
32.9942654684332,33.34400169280142,20,10,7,0.5
33.05083173538611,33.334775486114744,20,10,7,1
33.05742849309712,33.35442632904526,20,10,7,1.5
33.043248428367306,33.35994801416584,20,10,7,2
33.085081857160375,33.430484753700156,25,10,7,0.1
33.02483689698648,33.2998698725012,25,10,7,0.5
33.014346006206246,33.32206313865137,25,10,7,1
33.07098635375858,33.34598591429461,25,10,7,1.5
33.09850601991462,33.41214799559776,25,10,7,2
33.082364507009046,33.33754729010607,30,10,7,0.1
